Date,USD_VND,Price,Change %,Lag_1,Lag_5,ROC_5,Volatility_1_Week,DXY,US_Bond_10Y,US_Fed_Rate,VN_CPI,Month,DayOfWeek
2022-10-31,24840.0,24840.0,0.08,24820.0,24830.0,0.0402738622633958,8.366600265359887,127.6219,4.1,2.56,,10,0
2022-11-01,24850.0,24850.0,0.04,24840.0,24840.0,0.040257648953301306,11.40175425100542,127.3987,4.07,3.78,,11,1
2022-11-02,24835.0,24835.0,-0.06,24850.0,24830.0,0.0201369311316979,11.180339887513266,127.3115,4.1,3.78,,11,2
2022-11-03,24860.0,24860.0,0.1,24835.0,24830.0,0.12082158679016519,15.165750888113656,128.1743,4.14,3.78,,11,3
2022-11-04,24870.0,24870.0,0.04,24860.0,24820.0,0.20145044319097583,14.317821063287534,127.1468,4.17,3.78,,11,4
2022-11-07,24870.0,24870.0,0.0,24870.0,24840.0,0.12077294685990392,14.832396974202117,126.3062,4.22,3.78,,11,0
2022-11-08,24871.0,24871.0,0.0,24870.0,24850.0,0.08450704225351213,15.319921670828409,125.633,4.14,3.78,,11,1
2022-11-09,24862.0,24862.0,-0.04,24871.0,24835.0,0.10871753573584719,5.176871642247842,125.9861,4.12,3.78,,11,2
2022-11-10,24865.0,24865.0,0.01,24862.0,24860.0,0.02011263073209424,3.911521443161431,124.7044,3.82,3.78,,11,3
2022-11-11,24805.0,24805.0,-0.24,24865.0,24870.0,-0.26135906714918056,27.969626382922744,124.7044,3.82,3.78,,11,4
2022-11-14,24735.0,24735.0,-0.28,24805.0,24870.0,-0.5428226779252143,58.204810797735945,123.4277,3.88,3.78,,11,0
2022-11-15,24765.0,24765.0,0.12,24735.0,24871.0,-0.4261991878090954,57.747727228006454,123.039,3.8,3.78,,11,1
2022-11-16,24775.0,24775.0,0.04,24765.0,24862.0,-0.34993162255650967,49.29503017546762,123.2817,3.67,3.78,,11,2
2022-11-17,24805.0,24805.0,0.12,24775.0,24865.0,-0.24130303639654516,29.495762407509716,123.977,3.77,3.78,,11,3
2022-11-18,24800.0,24800.0,-0.02,24805.0,24805.0,-0.020157226365646874,28.372521918226855,123.8524,3.82,3.78,,11,4
2022-11-21,24835.0,24835.0,0.14,24800.0,24735.0,0.4042854255104089,27.477263328072965,124.7009,3.83,3.78,,11,0
2022-11-22,24850.0,24850.0,0.06,24835.0,24765.0,0.3432263274782965,29.706901555030328,124.2365,3.76,3.78,,11,1
2022-11-23,24844.0,24844.0,-0.02,24850.0,24775.0,0.2785065590312774,22.884492565933535,123.7574,3.71,3.78,,11,2
2022-11-24,24833.0,24833.0,-0.04,24844.0,24805.0,0.11288046764765802,19.372661149162546,123.7574,3.71,3.78,,11,3
2022-11-25,24760.0,24760.0,-0.29,24833.0,24800.0,-0.1612903225806428,36.65105728352576,123.3386,3.68,3.78,,11,4
2022-11-28,24770.0,24770.0,0.04,24760.0,24835.0,-0.26172740084557944,42.939492311860306,123.6032,3.69,3.78,,11,0
2022-11-29,24750.0,24750.0,-0.08,24770.0,24850.0,-0.4024144869215318,43.746999897139766,123.6615,3.75,3.78,,11,1
2022-11-30,24630.0,24630.0,-0.48,24750.0,24844.0,-0.8613749798744186,73.78888805233696,123.5175,3.68,3.78,,11,2
2022-12-01,24500.0,24500.0,-0.53,24630.0,24833.0,-1.3409575967462617,116.4903429473889,122.0045,3.53,4.1,,12,3
2022-12-02,24350.0,24350.0,-0.61,24500.0,24760.0,-1.6558966074313397,176.63521732655772,122.0102,3.51,4.1,,12,4
2022-12-05,23980.0,23980.0,-1.52,24350.0,24770.0,-3.189341945902302,298.11071768723826,122.6384,3.6,4.1,,12,0
2022-12-06,23980.0,23980.0,0.0,23980.0,24750.0,-3.111111111111109,298.11071768723826,123.0191,3.51,4.1,,12,1
2022-12-07,23900.0,23900.0,-0.33,23980.0,24630.0,-2.9638652050345105,265.7442379431778,122.7608,3.42,4.1,,12,2
2022-12-08,23780.0,23780.0,-0.5,23900.0,24500.0,-2.9387755102040836,213.11968468445207,122.4152,3.48,4.1,,12,3
2022-12-09,23550.0,23550.0,-0.97,23780.0,24350.0,-3.285420944558526,180.6100772382324,122.4201,3.57,4.1,,12,4
2022-12-12,23680.0,23680.0,0.55,23550.0,23980.0,-1.2510425354462007,171.23083834403275,122.7714,3.61,4.1,,12,0
2022-12-13,23600.0,23600.0,-0.34,23680.0,23980.0,-1.5846538782318564,140.7835217630255,121.8493,3.51,4.1,,12,1
2022-12-14,23520.0,23520.0,-0.34,23600.0,23900.0,-1.589958158995819,105.26157893552745,121.8226,3.49,4.1,,12,2
2022-12-15,23500.0,23500.0,-0.09,23520.0,23780.0,-1.1774600504625754,72.1110255092817,122.5519,3.44,4.1,,12,3
2022-12-16,23580.0,23580.0,0.34,23500.0,23550.0,0.1273885350318471,71.27411872482378,122.6505,3.48,4.1,,12,4
2022-12-19,23700.0,23700.0,0.51,23580.0,23680.0,0.08445945945945166,78.74007874011987,122.5275,3.57,4.1,,12,0
2022-12-20,23730.0,23730.0,0.13,23700.0,23600.0,0.5508474576271238,104.30723848324371,122.1357,3.69,4.1,,12,1
2022-12-21,23700.0,23700.0,-0.13,23730.0,23520.0,0.7653061224489832,98.08159868191524,122.2828,3.68,4.1,,12,2
2022-12-22,23630.0,23630.0,-0.3,23700.0,23500.0,0.553191489361704,61.40032573203726,122.2419,3.67,4.1,,12,3
2022-12-23,23560.0,23560.0,-0.3,23630.0,23580.0,-0.08481764206954567,68.7749954561996,121.9743,3.75,4.1,,12,4
2022-12-26,23590.0,23590.0,0.13,23560.0,23700.0,-0.4641350210970452,71.90271204899211,121.9743,3.75,4.1,,12,0
2022-12-27,23580.0,23580.0,-0.04,23590.0,23730.0,-0.6321112515802807,55.40758070878277,121.7539,3.84,4.1,,12,1
2022-12-28,23620.0,23620.0,0.17,23580.0,23700.0,-0.33755274261603185,28.809720581780667,122.0075,3.88,4.1,,12,2
2022-12-29,23600.0,23600.0,-0.08,23620.0,23630.0,-0.12695725772323696,22.36067977500408,121.6577,3.83,4.1,,12,3
2022-12-30,23610.0,23610.0,0.04,23600.0,23560.0,0.21222410865875396,15.81138830085064,121.4256,3.88,4.1,,12,4
2023-01-02,23610.0,23610.0,0.0,23610.0,23590.0,0.08478168715557732,15.165750888112216,121.4256,3.88,4.1,,1,0
2023-01-03,23515.0,23515.0,-0.4,23610.0,23580.0,-0.27565733672604287,43.06971093471927,122.0905,3.79,4.1,,1,1
2023-01-04,23510.0,23510.0,-0.02,23515.0,23620.0,-0.46570702794241914,51.76871642218181,121.5008,3.69,4.1,,1,2
2023-01-05,23475.0,23475.0,-0.15,23510.0,23600.0,-0.5296610169491567,62.18922736294668,122.1017,3.71,4.1,,1,3
2023-01-06,23460.0,23460.0,-0.06,23475.0,23610.0,-0.6353240152477735,58.459387612258446,121.0852,3.55,4.1,,1,4
2023-01-09,23447.0,23447.0,-0.06,23460.0,23610.0,-0.6903854299025847,30.121420949223033,120.1508,3.53,4.1,,1,0
2023-01-10,23445.0,23445.0,-0.01,23447.0,23515.0,-0.29768233042738457,26.670208098181718,120.2483,3.61,4.1,,1,1
2023-01-11,23440.0,23440.0,-0.02,23445.0,23510.0,-0.2977456401531242,14.152738250965538,120.1614,3.54,4.1,,1,2
2023-01-12,23438.0,23438.0,-0.01,23440.0,23475.0,-0.15761448349307372,8.631338250836476,119.4218,3.43,4.1,,1,3
2023-01-13,23435.0,23435.0,-0.01,23438.0,23460.0,-0.10656436487638254,4.94974746834148,119.1673,3.49,4.1,,1,4
2023-01-16,23445.0,23445.0,0.04,23435.0,23447.0,-0.008529875890306293,4.39317652733815,119.1673,3.49,4.1,,1,0
2023-01-17,23427.0,23427.0,-0.08,23445.0,23445.0,-0.07677543186180857,6.670832032089617,119.2121,3.53,4.1,,1,1
2023-01-18,23437.0,23437.0,0.04,23427.0,23440.0,-0.012798634812283272,6.465291950125115,119.0755,3.37,4.1,,1,2
2023-01-19,23440.0,23440.0,0.01,23437.0,23438.0,0.00853315129276666,6.648308055464493,119.6107,3.39,4.1,,1,3
2023-01-20,23440.0,23440.0,0.0,23440.0,23435.0,0.021335609131645228,6.685805860205258,119.3486,3.48,4.1,,1,4
2023-01-23,23440.0,23440.0,0.0,23440.0,23445.0,-0.021326508850505466,5.630275304135142,119.1434,3.52,4.1,,1,0
2023-01-24,23440.0,23440.0,0.0,23440.0,23427.0,0.055491526870699026,1.3416407866325553,119.0958,3.46,4.1,,1,1
2023-01-25,23440.0,23440.0,0.0,23440.0,23437.0,0.012800273072488544,0.0,118.9686,3.46,4.1,,1,2
2023-01-26,23440.0,23440.0,0.0,23440.0,23440.0,0.0,0.0,119.021,3.49,4.1,,1,3
2023-01-27,23460.0,23460.0,0.09,23440.0,23440.0,0.08532423208191808,8.944271910019,118.9223,3.52,4.1,,1,4
2023-01-30,23470.0,23470.0,0.04,23460.0,23440.0,0.12798634812287712,14.1421356237435,118.8953,3.55,4.1,,1,0
2023-01-31,23445.0,23445.0,-0.11,23470.0,23440.0,0.02133105802046842,13.416407865011966,118.9802,3.52,4.1,,1,1
2023-02-01,23440.0,23440.0,-0.02,23445.0,23440.0,0.0,13.416407865011966,118.6259,3.39,4.57,,2,2
2023-02-02,23449.0,23449.0,0.04,23440.0,23440.0,0.03839590443686092,12.111977542926427,118.3421,3.4,4.57,,2,3
2023-02-03,23440.0,23440.0,-0.04,23449.0,23460.0,-0.08525149190110604,12.43784547260298,119.5095,3.53,4.57,,2,4
2023-02-06,23480.0,23480.0,0.17,23440.0,23470.0,0.04260758414997845,16.754103974857987,120.541,3.63,4.57,,2,0
2023-02-07,23600.0,23600.0,0.51,23480.0,23445.0,0.6611217743655473,68.08964679009857,120.3475,3.67,4.57,,2,1
2023-02-08,23590.0,23590.0,-0.04,23600.0,23440.0,0.6399317406143412,77.46741250358377,120.1436,3.63,4.57,,2,2
2023-02-09,23560.0,23560.0,-0.13,23590.0,23449.0,0.4733677342317444,70.56911505751239,119.9781,3.67,4.57,,2,3
2023-02-10,23565.0,23565.0,0.02,23560.0,23440.0,0.5332764505119547,47.22287581247485,120.1419,3.74,4.57,,2,4
2023-02-13,23595.0,23595.0,0.13,23565.0,23480.0,0.48977853492333523,18.234582528822042,119.9828,3.72,4.57,,2,0
2023-02-14,23600.0,23600.0,0.02,23595.0,23600.0,0.0,18.234582528822042,119.9229,3.77,4.57,,2,1
2023-02-15,23615.0,23615.0,0.06,23600.0,23590.0,0.1059771089444661,23.611437906244127,120.4557,3.81,4.57,,2,2
2023-02-16,23680.0,23680.0,0.28,23615.0,23560.0,0.5093378607809784,42.63214749458936,120.4651,3.86,4.57,,2,3
2023-02-17,23810.0,23810.0,0.55,23680.0,23565.0,1.039677487799695,90.48480535427161,120.5526,3.82,4.57,,2,4
2023-02-20,23725.0,23725.0,-0.36,23810.0,23595.0,0.5509641873278293,85.68838894506315,120.5526,3.82,4.57,,2,0
2023-02-21,23705.0,23705.0,-0.08,23725.0,23600.0,0.44491525423728806,70.94011559054879,120.6256,3.95,4.57,,2,1
2023-02-22,23780.0,23780.0,0.32,23705.0,23615.0,0.6987084480203354,53.73546315051562,120.8389,3.93,4.57,,2,2
2023-02-23,23815.0,23815.0,0.15,23780.0,23680.0,0.5701013513513598,49.824692673416685,121.0896,3.88,4.57,,2,3
2023-02-24,23780.0,23780.0,-0.15,23815.0,23810.0,-0.12599748005039935,44.91658936295611,121.5681,3.95,4.57,,2,4
2023-02-27,23805.0,23805.0,0.11,23780.0,23725.0,0.33719704952581697,43.098723879024796,121.3941,3.92,4.57,,2,0
2023-02-28,23740.0,23740.0,-0.27,23805.0,23705.0,0.1476481754904002,29.025850547407256,121.3341,3.92,4.57,,2,1
2023-03-01,23710.0,23710.0,-0.13,23740.0,23780.0,-0.2943650126156383,44.30011286667814,120.6347,4.01,4.65,,3,2
2023-03-02,23700.0,23700.0,-0.04,23710.0,23815.0,-0.48288893554482293,44.94441010849316,121.1302,4.08,4.65,,3,3
2023-03-03,23710.0,23710.0,0.04,23700.0,23780.0,-0.2943650126156383,42.95346318983397,120.7742,3.97,4.65,,3,4
2023-03-06,23650.0,23650.0,-0.25,23710.0,23805.0,-0.6511237135055636,32.7108544675987,120.485,3.98,4.65,,3,0
2023-03-07,23640.0,23640.0,-0.04,23650.0,23740.0,-0.4212299915754003,34.20526275298031,121.4623,3.97,4.65,,3,1
2023-03-08,23710.0,23710.0,0.3,23640.0,23710.0,0.0,34.20526275298031,121.4511,3.98,4.65,,3,2
2023-03-09,23680.0,23680.0,-0.13,23710.0,23700.0,-0.08438818565400519,32.7108544675987,121.4458,3.93,4.65,,3,3
2023-03-10,23660.0,23660.0,-0.08,23680.0,23710.0,-0.2108814846056517,27.74887385103082,121.2421,3.7,4.65,,3,4
2023-03-13,23570.0,23570.0,-0.38,23660.0,23650.0,-0.33826638477800763,52.63078946776708,120.8897,3.55,4.65,,3,0
2023-03-14,23570.0,23570.0,0.0,23570.0,23640.0,-0.29610829103214886,64.57553716385503,121.0141,3.64,4.65,,3,1
2023-03-15,23565.0,23565.0,-0.02,23570.0,23710.0,-0.6115563053563866,56.16938667993823,122.1079,3.51,4.65,,3,2
2023-03-16,23560.0,23560.0,-0.02,23565.0,23680.0,-0.5067567567567544,42.1307488658868,121.7221,3.56,4.65,,3,3
2023-03-17,23570.0,23570.0,0.04,23560.0,23660.0,-0.3803888419273038,4.472135955046761,121.5643,3.39,4.65,,3,4
2023-03-20,23570.0,23570.0,0.0,23570.0,23570.0,0.0,4.472135955046761,121.0141,3.47,4.65,,3,0
2023-03-21,23570.0,23570.0,0.0,23570.0,23570.0,0.0,4.472135955046761,120.8958,3.59,4.65,,3,1
2023-03-22,23510.0,23510.0,-0.25,23570.0,23565.0,-0.23339698705707734,26.076809620818686,120.6217,3.48,4.65,,3,2
2023-03-23,23490.0,23490.0,-0.09,23510.0,23560.0,-0.29711375212223556,38.98717737924127,119.7587,3.38,4.65,,3,3
2023-03-24,23510.0,23510.0,0.09,23490.0,23570.0,-0.2545608824777279,37.41657386774505,120.4598,3.38,4.65,,3,4
2023-03-27,23500.0,23500.0,-0.04,23510.0,23570.0,-0.2969876962240159,31.304951685003797,120.2541,3.53,4.65,,3,0
2023-03-28,23480.0,23480.0,-0.09,23500.0,23570.0,-0.38184132371659185,13.038404810421481,119.7138,3.55,4.65,,3,1
2023-03-29,23480.0,23480.0,0.0,23480.0,23510.0,-0.12760527435133895,13.038404810421481,119.7258,3.57,4.65,,3,2
2023-03-30,23470.0,23470.0,-0.04,23480.0,23490.0,-0.08514261387824185,16.431676725167826,119.4078,3.55,4.65,,3,3
2023-03-31,23450.0,23450.0,-0.09,23470.0,23510.0,-0.2552105487026779,18.165902124596567,119.3602,3.48,4.65,,3,4
2023-04-03,23470.0,23470.0,0.09,23450.0,23500.0,-0.1276595744680864,12.24744871393312,119.3204,3.43,4.65,,4,0
2023-04-04,23460.0,23460.0,-0.04,23470.0,23480.0,-0.08517887563883608,11.401754251009885,119.142,3.35,4.65,,4,1
2023-04-05,23465.0,23465.0,0.02,23460.0,23480.0,-0.06388415672913261,8.366600265365975,119.2953,3.3,4.65,,4,2
2023-04-06,23451.0,23451.0,-0.06,23465.0,23470.0,-0.08095440988495906,8.70057469368684,119.3072,3.3,4.65,,4,3
2023-04-07,23442.0,23442.0,-0.04,23451.0,23450.0,-0.034115138592749616,11.193748255183099,119.3547,3.39,4.65,,4,4
2023-04-10,23440.0,23440.0,-0.01,23442.0,23470.0,-0.12782275244993535,10.922453936749003,119.7948,3.41,4.65,,4,0
2023-04-11,23445.0,23445.0,0.02,23440.0,23460.0,-0.06393861892582953,10.064790112088692,119.5248,3.43,4.65,,4,1
2023-04-12,23442.0,23442.0,-0.01,23445.0,23465.0,-0.09801832516513898,4.301162633566749,119.003,3.41,4.65,,4,2
2023-04-13,23440.0,23440.0,-0.01,23442.0,23451.0,-0.046906315295724976,2.0493901532871788,118.3915,3.45,4.65,,4,3
2023-04-14,23440.0,23440.0,0.0,23440.0,23442.0,-0.008531695247848692,2.1908902301099062,118.8567,3.52,4.65,,4,4
2023-04-17,23485.0,23485.0,0.19,23440.0,23440.0,0.19197952218430459,19.449935732551268,119.2787,3.6,4.65,,4,0
2023-04-18,23505.0,23505.0,0.09,23485.0,23445.0,0.2559181062060212,30.599019592143026,119.1049,3.58,4.65,,4,1
2023-04-19,23511.0,23511.0,0.03,23505.0,23442.0,0.2943434860506855,34.4194712335959,119.303,3.6,4.65,,4,2
2023-04-20,23488.0,23488.0,-0.1,23511.0,23440.0,0.20477815699657675,27.869337989990502,119.1199,3.54,4.65,,4,3
2023-04-21,23485.0,23485.0,-0.01,23488.0,23440.0,0.19197952218430459,12.296340919165186,119.3117,3.57,4.65,,4,4
2023-04-24,23494.0,23494.0,0.04,23485.0,23485.0,0.03832233340430591,11.10405331400823,119.2039,3.52,4.65,,4,0
2023-04-25,23473.0,23473.0,-0.09,23494.0,23505.0,-0.13614124654328652,13.91761473817756,119.613,3.4,4.65,,4,1
2023-04-26,23465.0,23465.0,-0.03,23473.0,23511.0,-0.19565309854961965,11.768602295954349,119.3228,3.43,4.65,,4,2
2023-04-27,23445.0,23445.0,-0.09,23465.0,23488.0,-0.18307220708446703,18.915602025850365,119.4298,3.53,4.65,,4,3
2023-04-28,23450.0,23450.0,0.02,23445.0,23485.0,-0.14903129657227732,19.552493447137813,119.2248,3.44,4.65,,4,4
2023-05-01,23450.0,23450.0,0.0,23450.0,23494.0,-0.18728185919809626,11.84483009588475,119.4435,3.59,5.06,,5,0
2023-05-02,23450.0,23450.0,0.0,23450.0,23473.0,-0.09798491884293048,7.5828754440759285,119.6105,3.44,5.06,,5,1
2023-05-03,23450.0,23450.0,0.0,23450.0,23465.0,-0.06392499467291479,2.2360679775824592,119.1233,3.38,5.06,,5,2
2023-05-04,23445.0,23445.0,-0.02,23450.0,23445.0,0.0,2.2360679775824592,119.0465,3.37,5.06,,5,3
2023-05-05,23440.0,23440.0,-0.02,23445.0,23450.0,-0.04264392324093702,4.4721359550409145,118.5548,3.44,5.06,,5,4
2023-05-08,23443.0,23443.0,0.01,23440.0,23450.0,-0.029850746268655914,4.393176527339702,118.5759,3.52,5.06,,5,0
2023-05-09,23460.0,23460.0,0.07,23443.0,23450.0,0.04264392324093702,7.82943165244912,118.8239,3.53,5.06,,5,1
2023-05-10,23465.0,23465.0,0.02,23460.0,23450.0,0.06396588486141663,11.148990985751922,118.5864,3.43,5.06,,5,2
2023-05-11,23465.0,23465.0,0.0,23465.0,23445.0,0.08530603540199966,12.17784874271252,119.0303,3.39,5.06,,5,3
2023-05-12,23450.0,23450.0,-0.06,23465.0,23440.0,0.04266211604095904,9.762171889512524,119.3671,3.46,5.06,,5,4
2023-05-15,23458.0,23458.0,0.03,23450.0,23443.0,0.06398498485689075,6.188699378738153,119.1608,3.5,5.06,,5,0
2023-05-16,23450.0,23450.0,-0.03,23458.0,23460.0,-0.04262574595055302,7.50333259294764,119.1743,3.54,5.06,,5,1
2023-05-17,23450.0,23450.0,0.0,23450.0,23465.0,-0.06392499467291479,6.767569726303889,119.607,3.57,5.06,,5,2
2023-05-18,23450.0,23450.0,0.0,23450.0,23465.0,-0.06392499467291479,3.577708764052692,120.0886,3.65,5.06,,5,3
2023-05-19,23460.0,23460.0,0.04,23450.0,23450.0,0.04264392324093702,4.979959839233955,119.7751,3.7,5.06,,5,4
2023-05-22,23438.0,23438.0,-0.09,23460.0,23458.0,-0.08525876033762536,7.797435475871269,120.0875,3.72,5.06,,5,0
2023-05-23,23470.0,23470.0,0.14,23438.0,23450.0,0.08528784648187404,12.033287165208977,120.3204,3.7,5.06,,5,1
2023-05-24,23470.0,23470.0,0.0,23470.0,23450.0,0.08528784648187404,13.74045122986834,120.4752,3.73,5.06,,5,2
2023-05-25,23470.0,23470.0,0.0,23470.0,23450.0,0.08528784648187404,13.885243966182143,120.8413,3.83,5.06,,5,3
2023-05-26,23475.0,23475.0,0.02,23470.0,23460.0,0.06393861892584063,15.026643005022882,120.6304,3.8,5.06,,5,4
2023-05-29,23465.0,23465.0,-0.04,23475.0,23438.0,0.11519754245243874,3.5355339059914535,120.6304,3.8,5.06,,5,0
2023-05-30,23480.0,23480.0,0.06,23465.0,23470.0,0.04260758414997845,5.700877125532104,120.5546,3.69,5.06,,5,1
2023-05-31,23485.0,23485.0,0.02,23480.0,23470.0,0.06391137622496768,7.905694150447207,120.9662,3.64,5.06,,5,2
2023-06-01,23485.0,23485.0,0.0,23485.0,23470.0,0.06391137622496768,8.366600265365568,120.0491,3.61,5.08,,6,3
2023-06-02,23475.0,23475.0,-0.04,23485.0,23475.0,0.0,8.366600265365568,120.0049,3.69,5.08,,6,4
2023-06-05,23495.0,23495.0,0.09,23475.0,23465.0,0.12784998934582958,7.416198487123655,120.0048,3.69,5.08,,6,0
2023-06-06,23485.0,23485.0,-0.04,23495.0,23480.0,0.02129471890970347,7.071067811894833,119.9718,3.7,5.08,,6,1
2023-06-07,23485.0,23485.0,0.0,23485.0,23485.0,0.0,7.071067811894833,119.859,3.79,5.08,,6,2
2023-06-08,23490.0,23490.0,0.02,23485.0,23485.0,0.02129018522460946,7.416198487123655,119.5712,3.73,5.08,,6,3
2023-06-09,23470.0,23470.0,-0.09,23490.0,23475.0,-0.021299254526097045,9.354143466957046,119.4322,3.75,5.08,,6,4
2023-06-12,23480.0,23480.0,0.04,23470.0,23495.0,-0.06384337092998349,7.582875444078927,119.6376,3.73,5.08,,6,0
2023-06-13,23495.0,23495.0,0.06,23480.0,23485.0,0.04258037044921892,9.617692030857256,119.1899,3.84,5.08,,6,1
2023-06-14,23500.0,23500.0,0.02,23495.0,23485.0,0.06387055567382838,12.041594578809535,118.776,3.83,5.08,,6,2
2023-06-15,23525.0,23525.0,0.11,23500.0,23490.0,0.14899957428693433,21.0356839679725,118.5521,3.72,5.08,,6,3
2023-06-16,23520.0,23520.0,-0.02,23525.0,23470.0,0.21303792074989225,18.506755523332963,118.4184,3.77,5.08,,6,4
2023-06-19,23520.0,23520.0,0.0,23520.0,23480.0,0.17035775127767216,13.509256086121663,118.4184,3.77,5.08,,6,0
2023-06-20,23520.0,23520.0,0.0,23520.0,23495.0,0.10640561821664285,9.746794344830262,118.938,3.74,5.08,,6,1
2023-06-21,23505.0,23505.0,-0.06,23520.0,23500.0,0.02127659574469032,7.582875444078927,118.727,3.72,5.08,,6,2
2023-06-22,23515.0,23515.0,0.04,23505.0,23525.0,-0.04250797024442088,6.519202405234492,118.7552,3.8,5.08,,6,3
2023-06-23,23515.0,23515.0,0.0,23515.0,23520.0,-0.02125850340135571,6.123724356991845,119.152,3.74,5.08,,6,4
2023-06-26,23530.0,23530.0,0.06,23515.0,23520.0,0.04251700680271142,9.08295106231533,119.0761,3.72,5.08,,6,0
2023-06-27,23520.0,23520.0,-0.04,23530.0,23520.0,0.0,9.08295106231533,118.8949,3.77,5.08,,6,1
2023-06-28,23555.0,23555.0,0.15,23520.0,23505.0,0.21272069772388935,16.807736313983963,119.3382,3.71,5.08,,6,2
2023-06-29,23569.0,23569.0,0.06,23555.0,23515.0,0.22964065490111985,23.274449510147868,119.527,3.85,5.08,,6,3
2023-06-30,23575.0,23575.0,0.03,23569.0,23515.0,0.25515628322347883,24.035390573078548,119.3606,3.81,5.08,,6,4
2023-07-03,23695.0,23695.0,0.51,23575.0,23530.0,0.7012324691882732,66.25103772772516,119.2119,3.86,5.08,,7,0
2023-07-04,23700.0,23700.0,0.02,23695.0,23520.0,0.7653061224489832,72.23018759494188,119.2119,3.86,5.08,,7,1
2023-07-05,23745.0,23745.0,0.19,23700.0,23555.0,0.8066227977074902,79.85111145125364,119.3483,3.95,5.08,,7,2
2023-07-06,23710.0,23710.0,-0.15,23745.0,23569.0,0.5982434553863047,64.51743950282396,119.8193,4.05,5.08,,7,3
2023-07-07,23635.0,23635.0,-0.32,23710.0,23575.0,0.25450689289501227,39.78064856183909,119.0761,4.06,5.08,,7,4
2023-07-10,23640.0,23640.0,0.02,23635.0,23695.0,-0.2321164802700948,47.355041970212106,118.9548,4.01,5.08,,7,0
2023-07-11,23690.0,23690.0,0.21,23640.0,23700.0,-0.042194092827008145,46.8241390737785,118.7344,3.99,5.08,,7,1
2023-07-12,23660.0,23660.0,-0.13,23690.0,23745.0,-0.35797009896820775,32.32645975049774,117.6385,3.86,5.08,,7,2
2023-07-13,23665.0,23665.0,0.02,23660.0,23710.0,-0.1897933361450832,21.96588263650132,117.1831,3.76,5.08,,7,3
2023-07-14,23630.0,23630.0,-0.15,23665.0,23635.0,-0.021155066638456343,23.34523505986929,117.0463,3.83,5.08,,7,4
2023-07-17,23630.0,23630.0,0.0,23630.0,23640.0,-0.04230118443316888,25.495097567974714,117.1267,3.81,5.08,,7,0
2023-07-18,23635.0,23635.0,0.02,23630.0,23690.0,-0.2321654706627263,17.102631376503155,117.0264,3.8,5.08,,7,1
2023-07-19,23630.0,23630.0,-0.02,23635.0,23660.0,-0.1267962806424383,15.247950681994949,117.3462,3.75,5.08,,7,2
2023-07-20,23647.0,23647.0,0.07,23630.0,23665.0,-0.07606169448552969,7.368853370813163,117.5947,3.85,5.08,,7,3
2023-07-21,23656.0,23656.0,0.04,23647.0,23630.0,0.11002962336013056,11.502173707632396,117.9418,3.84,5.08,,7,4
2023-07-24,23665.0,23665.0,0.04,23656.0,23630.0,0.14811680067710054,14.467204291104855,117.8124,3.86,5.08,,7,0
2023-07-25,23655.0,23655.0,-0.04,23665.0,23635.0,0.08462026655384758,13.164345787032866,117.8565,3.91,5.08,,7,1
2023-07-26,23665.0,23665.0,0.04,23655.0,23630.0,0.14811680067710054,7.602631123537608,117.76,3.86,5.08,,7,2
2023-07-27,23661.0,23661.0,-0.02,23665.0,23647.0,0.059204127373457816,4.774934554586823,117.8938,4.01,5.08,,7,3
2023-07-28,23685.0,23685.0,0.1,23661.0,23656.0,0.12259046330740375,11.278297743923105,117.788,3.96,5.08,,7,4
2023-07-31,23680.0,23680.0,-0.02,23685.0,23665.0,0.06338474540461547,12.774975538159682,117.8241,3.97,5.08,,7,0
2023-08-01,23680.0,23680.0,0.0,23680.0,23655.0,0.10568590150072943,10.521406750077373,118.5738,4.05,5.33,,8,1
2023-08-02,23735.0,23735.0,0.23,23680.0,23665.0,0.2957954785548278,27.72543958173722,119.1268,4.08,5.33,,8,2
2023-08-03,23750.0,23750.0,0.06,23735.0,23661.0,0.3761464012510096,33.800887562319346,119.3963,4.2,5.33,,8,3
2023-08-04,23725.0,23725.0,-0.11,23750.0,23685.0,0.16888325944690585,32.28776858193447,118.821,4.05,5.33,,8,4
2023-08-07,23720.0,23720.0,-0.02,23725.0,23680.0,0.16891891891892552,26.124700955236882,119.0809,4.09,5.33,,8,0
2023-08-08,23730.0,23730.0,0.04,23720.0,23680.0,0.21114864864864025,11.510864433245438,119.6407,4.02,5.33,,8,1
2023-08-09,23735.0,23735.0,0.02,23730.0,23735.0,0.0,11.510864433245438,119.476,4.0,5.33,,8,2
2023-08-10,23740.0,23740.0,0.02,23735.0,23750.0,-0.042105263157898865,7.9056941504560365,119.1581,4.09,5.33,,8,3
2023-08-11,23750.0,23750.0,0.04,23740.0,23725.0,0.10537407797681642,11.18033988752376,119.6268,4.16,5.33,,8,4
2023-08-14,23815.0,23815.0,0.27,23750.0,23720.0,0.4005059021922497,34.892692644743754,120.0725,4.19,5.33,,8,0
2023-08-15,23965.0,23965.0,0.63,23815.0,23730.0,0.9903076274757616,97.17252698165544,120.2127,4.21,5.33,,8,1
2023-08-16,23935.0,23935.0,-0.13,23965.0,23735.0,0.8426374552348959,104.12732590439724,120.3551,4.28,5.33,,8,2
2023-08-17,23850.0,23850.0,-0.36,23935.0,23740.0,0.4633529907329459,87.79236868885903,120.5242,4.3,5.33,,8,3
